ear_avg,perclos_pct,mar,pitch_deg,yaw_deg,roll_deg,label
0.25931953898397997,0.0,0.5593463825379644,-11.70698637400036,72.74223145035866,-5.262453469827754,1
0.19209126143634048,100.0,0.6002790473127502,-17.06301963574266,75.0179319056184,157.1989108673356,2
0.33741474183471787,0.0,0.15653043326039492,7.013777695228648,76.70599761053592,-178.89043978078985,1
0.31340703643046275,0.0,0.2851800549202239,7.981047314365411,78.35046404703796,-179.00102733882832,1
0.3203177424064667,0.0,0.2273185600096317,6.69165058229524,78.12682162797401,-177.44170720481776,2
0.14238742560971476,100.0,0.2936751538563717,5.14893682263885,-3.307853479156894,3.5333750165808104,0
0.2949508412614765,0.0,1.0629063904505085,-10.255660516883072,67.65896371977045,-20.13096217528208,1
0.09692150613647982,100.0,0.28600819650450215,12.93832883611228,-59.702572491326,168.26043113219603,1
0.2069190114733342,100.0,0.20742624316656133,24.868435340468853,-73.62512302850294,171.40618344008095,1
0.16448922992425835,100.0,0.06913731103691655,5.8624125901270245,-70.4987241875033,-179.4936661518032,1
0.29279128962942513,0.0,0.6917851671187143,14.886491858427153,-71.32375818720803,-9.620504659332628,2
0.2743073920538917,0.0,0.5257677028519812,-10.63198884838521,77.23899186723737,169.63488249882863,2
0.31460687042885094,0.0,0.15382958180104134,-0.20591283701560958,74.44304221571903,168.22339398146562,2
0.2433444477949951,100.0,0.43419497129532875,-2.1286168416265254,1.0104835785505695,-0.31819125658241765,1
0.17443041535656184,100.0,0.1741352804812462,22.120675167292468,-73.3082712205917,176.27148850866027,2
0.37195277373490654,0.0,0.16058971776503198,3.3583444784444816,82.1033296544211,177.20629050351658,1
0.11555535289399618,100.0,0.6998215527583417,-20.413090803611166,74.49607474104043,-11.309677850139318,1
0.07457067286575442,100.0,0.20436975190509474,15.8506542779428,-61.393472327528926,174.3914601624877,1
0.30935292061978237,0.0,0.1543857771013327,2.49767625360632,81.20964992813624,178.2703935530567,1
0.19035509629553096,100.0,1.0063549254112458,-16.33673407210678,72.45613215516397,-19.585217815204555,1
0.27365564138710763,0.0,0.40937434848279247,-9.599445259025078,71.39785171747306,-4.754256979226965,1
0.31796208556144734,0.0,0.36215398144630395,2.8468230469753757,78.22235412025458,179.1825469840885,2
0.09131859296494574,100.0,0.4307023714912292,-11.284456371144275,69.82015213707594,-21.44578384644751,1
0.29968419728564,0.0,0.3231594933175926,-4.706985170055387,73.3494886008992,171.93304069520616,1
0.28114939117811677,0.0,0.07308795349369539,-2.472420901274587,69.39804130990136,5.571957404293507,2
0.2515817041673755,0.0,0.12076152407011964,25.586287436407485,-71.49069262649401,166.9965319946151,1
0.1525952034259384,100.0,0.11544069024262413,24.16330136509723,-69.53021499931415,170.08853437246725,2
0.31815112531893464,0.0,0.27384021915058804,-3.5457637433348728,74.38421271345278,174.25046013733945,1
0.12639702273921913,100.0,0.38801012253672756,5.79745774097031,0.37090318936105904,3.6591268612982697,1
0.176169576064098,100.0,0.4417935740179847,14.661463120598167,80.59924083994045,-164.65560918883565,2
0.34522357108055457,0.0,0.24582085787745303,-4.5366340886843854,73.36312462270463,171.5098737848808,2
0.17636700269984218,100.0,0.03861798101533593,45.981133594368124,69.89673485721218,-156.02808112220063,1
0.36715230250637854,0.0,0.33820599108430693,11.918540113782786,79.17004184917474,-175.65857690502253,1
0.15998240963694815,100.0,0.2051804488265715,7.4995361836158505,79.58557113606511,-179.2500476194138,1
0.22641870733016262,100.0,0.4859385316258786,-19.65167716984379,79.46232112679415,144.9289485526223,2
0.28401212671105064,0.0,0.1034990383056945,4.734079536978543,75.24865367758518,178.73691470820793,1
0.24388370202955473,100.0,0.13169062185455543,22.678067629222276,-69.08787257755371,167.80073410310777,1
0.1657664662018021,100.0,0.37923941665833755,30.400664062501935,-74.33549079839295,166.39774741240376,2
0.16490651281607707,100.0,0.48747327836933335,-9.474196117815582,71.31443309352812,1.520464514846627,1
0.2431861969505494,100.0,0.22584506714544367,15.636391229625984,-76.31754833403362,-172.57442374531172,2
0.3181078444868475,0.0,0.34725100873071874,-2.5623498037651253,75.22310663185841,174.94566573775077,2
0.10083159815971832,100.0,0.22081001741062695,-6.612931135048058,73.47255621209352,171.1916818859919,1
0.2187802665411176,100.0,0.3638782982842808,28.21166301313372,-73.87448956985877,170.41221873606253,2
0.36743142473980916,0.0,0.1920836888297293,2.152919842495629,79.72794299859662,176.1959831325811,2
0.3400269211917789,0.0,0.3533709054143694,3.8859051517810554,79.47472490830796,-179.36001755778878,2
0.3833633107271024,0.0,0.19628113925094,5.53284319749934,77.98186791785007,-179.2509064030221,1
0.28822990078995464,0.0,0.3019698699731269,6.700176520592958,78.92074030614846,-176.7467312121779,1
0.26070453618364087,0.0,0.10097540018444913,6.252165873796474,73.40059429341191,176.24288349821614,2
0.15047805380889007,100.0,0.3805157381519895,17.22093579518148,-68.2792326620191,171.41814198461606,1
0.10965393954464153,100.0,0.17966333634721082,26.346841241267896,-69.25795670644088,165.89378576857052,1
0.22399983396556605,100.0,0.4085460760114024,0.28228795873190926,-0.056820669161383834,0.08397522221114355,1
0.33195275832006677,0.0,0.19109129929682575,7.719014616801645,78.62320728270346,-178.96980689397282,1
0.2928930990706404,0.0,0.07434814948130367,-12.374818092468844,74.57088043292515,-8.733504770503629,1
0.3119718126521609,0.0,0.178740770252571,-9.893937576964024,72.20790957087002,-2.848483296562554,2
0.14615920159570228,100.0,0.04729083410844453,22.834787176988378,-66.49713057923154,167.17441431475052,1
0.19671680039372086,100.0,0.08089860240773086,6.098976029065312,-66.95090005799449,175.51929299891165,1
0.27581955617563075,0.0,0.10767307321235862,4.139073460268169,-69.56517653790752,-178.9667015405997,1
0.2100322669867568,100.0,0.33184155764427004,1.7343835818491518,76.58503435250039,179.9577846345136,2
0.08568966337984084,100.0,0.2014360820086002,16.708088507222865,-67.06392146407562,177.2647234597543,1
0.1331440570827993,100.0,0.18361731895319167,26.375615907113772,-69.71692743438693,165.66549200449174,1
0.3095988901831742,0.0,0.31190358230523524,-3.0313361313105958,72.87300253935673,173.3061569770406,2
0.16979319548170918,100.0,0.5661760522144447,-24.24109813140513,74.65597835060562,-18.72659668593446,1
0.20499626802470666,100.0,0.04653259021895661,5.161727707924669,-67.22746100863169,-178.9908224085689,1
0.25127010847881326,0.0,0.053321111118958375,5.846589432951284,-70.27706382627382,179.64638793688286,2
0.31512486355135483,0.0,0.3080315684783909,-6.694683813493801,73.52625959337719,169.1230355255671,1
0.25609554683758984,0.0,0.28876791160019577,25.02803470703814,-71.39522003411348,165.79606865248653,1
0.09104804119531547,100.0,0.1604920162715166,22.097050569667424,-66.63241687438345,168.84999719698047,1
0.15577652246443174,100.0,0.271050927580381,-23.53460535423153,75.43383916480275,-17.70556445330662,1
0.2682023205470814,0.0,0.28418631477893835,-3.135558640643565,75.30028238246112,176.062519338148,1
0.24154181144032677,100.0,0.06344876576207098,24.541110829097704,-69.06042311665486,168.04383697798573,1
0.2523694475220597,0.0,0.3875770336825936,-12.003892617197227,73.13963881085245,-6.334865949351348,1
0.2788838261685681,0.0,0.06183420387929631,9.92007941837218,78.3079179740356,-176.14757065446582,2
0.15390968148341078,100.0,0.2884344804992214,-12.821395861320982,68.44099953360578,-11.457905804289208,1
0.321251596592648,0.0,0.40795355461855143,-3.861055836858139,80.69512040288767,172.98662652947976,2
0.16527797417394074,100.0,0.5646615687796542,-15.281043231232466,81.84098969630715,-15.07500647507893,2
0.19908016635689835,100.0,0.231012019108996,1.0046026352631847,74.6554276599334,-174.94173795958164,1
0.3412484900736853,0.0,0.3177692488425885,-7.67687855340687,73.00744115987355,167.67798465522816,1
0.33768478361811144,0.0,0.36568970368160564,-4.578116616946887,73.22866613239918,172.64297783654268,1
0.15868143887717648,100.0,0.041017032690584584,2.8481068223566726,77.7282048784315,-175.9749204426509,1
0.27677189209994446,0.0,0.17698381082734813,29.039875263057333,-70.29375060412455,166.5182516926182,2
0.2631237073981195,0.0,0.33892607145511067,-11.760476770600546,73.06961955633345,-8.880660621026236,1
0.3469960864878973,0.0,0.33547293452163046,4.270900320440935,77.96581663750489,178.8437258669502,1
0.2896001765601399,0.0,0.3380437383148358,-12.149884987341283,73.1953241455444,-8.097228080878269,2
0.2644255721087222,0.0,0.6487700486393129,-7.55248431261431,80.26920171177761,169.67473214542912,2
0.09404176407303272,100.0,0.32897050058628574,-2.0892425843810747,0.6125891345350134,0.9068683223077566,0
0.27939080530227356,0.0,0.334175738689012,16.202857057217464,-69.68719719581472,171.4633766401575,1
0.07896769073761163,100.0,0.3993675584521898,-15.97079677662548,71.54043164529344,-20.601582838960386,1
0.12891692168422483,100.0,0.15075667635218679,25.615061670025153,-70.30747921399605,166.52624184729018,1
0.3398043992552542,0.0,0.43088119141844455,14.108915657509671,-69.96012035394237,175.47503502597812,1
0.26430958205782956,0.0,0.21643209075774592,23.29021672041494,-70.32703246069904,171.90724836529623,2
0.3737880041197202,0.0,0.3474525642653099,-9.711431301691045,69.46272888181237,-10.998657180893462,1
0.14993740468893152,100.0,0.81155510057374,-9.450325761809669,72.00861193672628,-5.6613298029209425,1
0.2624336991067827,0.0,0.16242675096886564,2.3103948581299414,-69.74406670457789,-175.6756318139316,1
0.4688501181555025,0.0,0.4472111568866052,-2.5869048832664663,82.5411988329809,-179.8472260029023,2
0.3314851990687412,0.0,0.2862075709859898,-3.665077498349661,74.27481448807556,172.21048103444423,1
0.19102312326823773,100.0,0.34331524525013135,16.687531478053792,-70.48133263704678,-178.41457530414766,2
0.13455486690499188,100.0,0.020611745201024597,21.931946592811972,-51.20091265011836,164.04065407104645,1
0.23519392162705838,100.0,0.03735358170237585,4.221437616573525,-0.7262099675374941,1.9443946080893473,1
0.16557616695663707,100.0,0.1299550817014084,0.6509407058748713,75.15010197335133,-178.04638831019298,2
0.2977097013604155,0.0,0.10392780731522161,12.476416994273798,73.39505006700834,177.20730094787282,2
0.14881841538171808,100.0,0.1785791052051926,-2.4272051605692884,74.24036866038196,177.72450359660297,1
0.29046660730789364,0.0,0.09472147419144947,-12.772897108215453,74.38133298968629,-15.71242687674675,2
0.32636722365877113,0.0,0.337784953171502,14.198783567501348,-69.4200385772786,175.62383075112015,1
0.2208037179503884,100.0,0.4316943223802152,31.629176972876554,-74.0645432387808,161.07172643827056,2
0.25012635566190333,0.0,0.4292697703609196,-3.4596411256519675,1.6098513597259798,0.33452223074876974,0
0.19344909880917688,100.0,0.1217330360309002,25.195670221045575,-69.36434076320332,170.334564973071,2
0.17320933693994078,100.0,0.07841486241962138,-8.302364959926695,67.96933196597412,-2.0322691454865107,1
0.18520711596526812,100.0,0.13890141230612194,8.273435913012097,79.19353412139981,-172.68766780019786,2
0.21255076563618663,100.0,0.12234107120598758,20.14325952691362,-66.21861632215057,172.37441293290829,1
0.19222621232903264,100.0,0.4709102530536738,12.550667626788625,77.85776170967317,-172.23270109690748,2
0.36161555888546704,0.0,0.24065969494764514,3.8358511697821007,78.15435068144896,178.64253378709003,2
0.1719127885579207,100.0,0.06609161853137765,-3.2197756898934005,76.31217316214789,-178.4793507479813,1
0.34059022807793893,0.0,0.32040758891917903,5.70793647689102,79.19861779567805,179.14420134938797,1
0.2786206422760867,0.0,0.25623139990254923,14.413139419733048,-69.60600390035331,173.63111762450205,1
0.24369139172016951,100.0,0.37373380168703063,0.4701553969786363,-0.07930066187688183,0.11708120431116208,0
0.30312802541897643,0.0,0.30054603361635523,7.423118576442589,0.5389651359706089,3.90145634629374,0
0.22086072908108065,100.0,0.5689069984450666,-21.828617122524744,75.84585261980749,-14.581564765805624,1
0.28180324642969895,0.0,0.25757419979861285,2.093849539323947,-0.5540788504383933,1.1072258054277275,0
0.3705036378935228,0.0,0.37655265167123886,-10.662159364072421,67.2855313357376,-8.401373905914001,2
0.32868074671402847,0.0,0.31417491312096213,-3.7603418888588425,73.44090368087899,172.51388098877854,1
0.2648129873373385,0.0,0.23949976123993053,6.370758575854317,73.11044998534271,9.569007209903628,2
0.21687298982927095,100.0,0.22390673770841452,20.137897771436048,-79.14273797444716,173.97020790825852,2
0.33264225730449754,0.0,0.4009934105261852,12.852155479513913,-68.23232130159853,177.22051889918498,1
0.1541315235504766,100.0,0.19477193432309237,4.6830425446979485,79.05061494145258,-176.52393969400174,1
0.2322513162847688,100.0,0.830249142690554,3.6557938730446744,-0.6374826228471027,0.2065485282694682,1
0.18587354472172424,100.0,0.6360952672108382,21.07239522305836,-67.09866790245788,173.41082646624304,1
0.2054335862315276,100.0,0.14342287698391412,25.820471378137363,-69.7675473244781,166.91940411282397,2
0.16247546285134684,100.0,0.39497672596897293,-13.405300459778605,69.9097439483858,-13.515673855899712,1
0.10500601203281387,100.0,0.3339130411322628,6.965391121367545,71.02680402855118,176.45717895940962,1
0.19159301724118996,100.0,0.2815278712693962,28.1672815205998,-73.54082835816737,168.35269591520535,2
0.16813718497169672,100.0,0.25425226001235735,-1.7167380810583328,72.91791030237961,174.64427166887916,1
0.21643444999042338,100.0,0.04156792035215093,1.426000070340467,-69.86326536835817,-176.0926274146538,1
0.13460232650823972,100.0,0.9849642955043019,5.967177918279412,-0.7515939031805011,4.0787773980375865,1
0.21061312562027146,100.0,0.24744583242547133,0.5254022590585399,72.72702846642137,-178.93209113575267,2
0.31566655963390494,0.0,0.3807783013559469,13.147211702659849,-68.86902079480957,177.61180597504168,1
0.15693541357002747,100.0,0.19177499747624324,6.798620547551687,0.6478047480839484,3.0920970376985304,0
0.073680317054194,100.0,0.021836682951669337,17.98687157937604,-39.96019418267889,-179.9360456564515,1
0.03324895552335697,100.0,0.1164812314472204,7.840303569695863,-65.83493641058061,175.8450115712054,1
0.08625744229396307,100.0,0.009671680044901116,36.004343021096645,63.197629245096245,-157.96207336932363,1
0.47270558940156493,0.0,0.07165717505595993,-11.930285042917689,-64.27398981372922,13.204072418283067,2
0.15125001337104754,100.0,0.08347063051115498,24.319886846961815,-68.91135459764659,168.88903151797766,1
0.14537361424943962,100.0,0.24012911503754134,20.064677013204133,-67.72930654242398,176.76517953002738,1
0.3236986405066928,0.0,0.200119403266206,2.133018073424671,74.09506980708565,178.4931572326824,1
0.17474524072382336,100.0,0.41893444911294847,-0.8140415045961696,74.66994198357233,179.78327695042393,2
0.3244500686984132,0.0,0.3037963517837398,-0.7392020851159711,73.7526138459305,174.77221813479247,1
0.360876311928115,0.0,0.31197852433285317,-10.114187893625859,74.83502539483774,165.87426666036387,2
0.14201904726466294,100.0,0.5623604739329114,-12.790530863994142,79.82340783549311,169.13841874516294,2
0.12364518760397078,100.0,0.0816040362863477,1.436112201401252,74.19931670512551,170.08410957052956,2
0.28506986313406,0.0,0.1336964594996008,-11.889916383775011,75.49703757866703,-15.241013585419063,1
0.14837487947560152,100.0,1.317599412481704,-8.097618449600658,3.00635051182001,-3.1431702208758288,1
0.35854722401947253,0.0,0.18507000006525612,83.36678922698172,87.95375281322939,82.09009319982245,2
0.170183949953446,100.0,0.3339806269403213,-11.997880619074113,70.87835747237288,-7.699260696291356,1
0.31702682336383026,0.0,0.23413743729642775,-11.189543737049146,73.32421667144487,168.64144990256437,2
0.333673319867993,0.0,0.40779024057484625,-5.8675833762635055,70.78775113794126,-2.976263154878325,2
0.2982547042735785,0.0,0.13987155584325622,7.235650962615966,73.64378869011705,-176.0743604417267,2
0.27467436845134025,0.0,0.4439491472854317,0.5295526937803262,75.60600947024489,179.68186129329337,1
0.31236302336237926,0.0,0.03294210041646732,2.899824522915337,77.17106220842561,-177.9963427945729,2
0.2537923246832059,0.0,0.5403614532187203,0.06613482703599813,-73.52323863817634,-175.838289384216,2
0.24489779388629426,100.0,0.04707745853005434,26.73316999294158,-70.55834642536111,167.69561955496468,1
0.22178308936892083,100.0,0.041215080893718364,24.123503509297315,-68.50962511658156,167.56290788048452,2
0.17204826216904348,100.0,0.1708760538101989,20.768920318112134,-67.91388383846846,169.14539906180505,1
0.3176578385779846,0.0,0.3363846441155296,-15.079269960319927,85.35333753346188,164.00919103962167,2
0.12759030909949234,100.0,0.14927178843712724,27.65846003337767,-71.25262589758223,166.2444388174537,1
0.26831319643478785,0.0,0.39760133252175167,-8.308016700286819,76.04112793778262,169.5076001418662,2
0.15299891952542236,100.0,0.09973619538055678,27.550023412942146,-70.53419400128887,166.50001726618535,1
0.10410747452860399,100.0,0.19693277820348445,-14.37737839302812,72.778382737139,-20.039614583160624,2
0.2307811932624495,100.0,0.8119993074633074,5.114836774269919,-0.2625808519163352,2.810861078387441,1
0.2562790960615551,0.0,0.07975537536055316,24.596666252073597,-68.79849377533398,171.02387210636803,2
0.17266882696680963,100.0,0.4018983277843241,1.2394317328171824,-72.35287217505748,-178.78893413686598,1
0.25921970325673144,0.0,0.35109569467919016,-1.972458456574873,77.11458576728127,177.3705759867159,2
0.16458247600448972,100.0,0.06512825047001874,4.27591154705277,-1.5647614026667964,2.295059845645313,1
0.2745632270083095,0.0,0.27356410564142064,14.619676375683634,-72.44367167793006,172.80796455414009,2
0.2222502846544331,100.0,0.3926352835863432,4.8502280949521195,81.87993572518148,-179.98204296794498,2
0.47853001821242813,0.0,0.09504695718318147,-155.5911166446319,-83.97654961602865,-29.431729144156115,2
0.08962457213056128,100.0,0.35608210686377023,16.612957699437093,-67.55663277584301,171.85620561470708,1
0.15951841527321187,100.0,0.6013821866169715,-19.921806239298807,75.05645502517571,-13.714264700780346,1
0.22333901443749327,100.0,0.21888644758099346,18.082361183914525,-69.71924102844774,175.05197952774972,1
0.2555732839256441,0.0,0.1581837953218963,3.7254613606346556,-69.81470457389442,-178.2465736842538,1
0.3534415238270795,0.0,0.3473436096130161,-3.1647920102765097,75.10287031144544,169.81227478018093,2
0.08119564720641549,100.0,0.1596641825280518,16.661499560762326,-61.319262289997006,171.77198625089412,1
0.35346816368890754,0.0,0.1834285998432919,7.053815472291367,78.25364843877227,-178.75350960549855,1
0.09390633391688402,100.0,0.22459848095786186,-14.050182581835541,72.9260663463099,-12.536808378419652,1
0.3130750053460865,0.0,0.30452572350610785,14.489157897874646,-68.19023486131003,174.38425528673366,1
0.29698541673061657,0.0,0.14537408288020248,6.663918224371021,79.3358183956119,179.99339262511802,1
0.1966764061719546,100.0,0.18032430017597734,21.605393041043172,-67.27207127749789,168.33111247824084,2
0.19658381084228616,100.0,0.42465006213071044,-13.609021804665694,78.62165413064812,152.6148019189306,2
0.28959035546892054,0.0,0.6354290689680073,10.66044403218506,80.96378856069072,179.6500310406277,2
0.21621117751498856,100.0,0.2237711005385844,30.881420330193016,-71.07968590669921,164.2976326924971,2
0.17314398492673133,100.0,0.2695372582248965,-0.7367623596154032,0.1769841040581259,0.15224087640975006,1
0.2694538431823786,0.0,0.2272226297862337,21.174152088708595,-69.36873213892825,170.68336549525785,1
0.0814840961390288,100.0,0.4285861757280233,-14.871062107585749,71.7174269733707,-20.187730119177804,1
0.13689177244080994,100.0,0.24018417326457242,7.7207781048098365,77.93500188236253,-175.80038867663927,1
0.29798393086387176,0.0,0.2989314267696451,-16.553720493274447,79.12077018451996,161.0075284201558,2
0.3144931539117781,0.0,0.2590270820482772,9.936412639521746,77.35203598197775,-174.64462313804782,2
0.29759349664581225,0.0,0.0680055425058574,0.7491710174786772,77.11123040405461,179.5037996484663,2
0.20654169766395494,100.0,0.12969095807194123,4.011254538310719,-68.93042096966674,-177.6783339185441,1
0.3555650747975837,0.0,0.41085410152613255,-10.06577027964035,70.91303432725509,-14.639217712429822,1
0.2575921245666832,0.0,0.38931537985572945,4.987453929542559,-68.4966905347596,-177.98600733097086,1
0.22969198130312052,100.0,0.06877629572487208,-6.129465630057162,76.72970257769148,176.98150790116992,1
0.3302259220888898,0.0,0.3506390031709835,-8.533515788246914,74.70218251070845,170.65055660857698,2
0.20904186198314312,100.0,0.1305677806197463,23.20041086770675,-67.98635758962489,170.17302223047648,2
0.190490929820318,100.0,0.12885691675158495,21.670754592200574,-69.29919880661832,170.80667715038018,1
0.2635011475110598,0.0,0.46857114537984174,3.199527484681877,74.40650100190142,-171.7315958602161,2
0.3260984559008421,0.0,0.2670391122858542,-1.4075779063024554,73.24752055193088,175.7817456386551,2
0.15325523221831988,100.0,0.13486252467966725,26.241670575652392,-69.83170767942104,168.41654850083356,1
0.37163880909794056,0.0,0.44924054057841645,-10.57004284976589,79.7900934790473,162.63806350405318,2
0.1461332325260398,100.0,0.07460590505926855,11.156026439855394,71.70157811655773,-173.74025948135997,1
0.2778903109311979,0.0,0.48553221764649224,37.261564273143975,83.50243367405304,-148.0024957827303,2
0.3644483999843603,0.0,0.2726085470397934,1.9435243982123702,81.19896012038014,176.26417685817444,1
0.18353601171895834,100.0,0.0129263536814049,32.172533590965116,63.11536883975731,-166.50310512253617,2
0.26365925214223773,0.0,0.2512360950953341,7.059249362226927,75.89458251364067,-177.02515155445488,2
0.12793573281055304,100.0,0.27440268027149967,6.9592795965018395,79.67684539428792,179.74045967669477,1
0.26326389966606,0.0,0.13062425704417885,24.119660458829998,-68.70455699425406,170.5583879739661,2
0.21753352045336855,100.0,0.1765885083218222,6.253275261267642,77.81578240007363,-179.1552173251066,1
0.3530063635588893,0.0,0.31095387564351995,-6.401998853721197,73.95794753363936,169.08762396466392,2
0.10525198956692743,100.0,0.250449564685116,-0.9693748285859975,71.42188451207645,175.88827029529963,1
0.31972603827634105,0.0,0.8143065306827533,2.6544664279120993,-0.7577524493755415,-1.0506826208092874,1
0.09057021003170708,100.0,0.21945871539241055,-6.785743287807838,72.12525543993706,170.82028094611732,1
0.2775255022906926,0.0,0.31805820185866474,-3.119022364400899,75.18739641275312,176.90230230777033,2
0.12469707313066651,100.0,0.21271036760535128,-0.7421370897533095,0.2334378564034841,-0.0467865393302123,1
0.3211404280440612,0.0,0.5481496593331575,14.101998687434394,64.05455980417199,15.943612295692297,2
0.21893430684481333,100.0,0.3006188167468279,-12.702834557047856,73.76779777235416,-12.708158497651905,1
0.2619453391008768,0.0,0.39289949581101946,-11.381038309977127,71.47197867602156,-7.6905945702211245,1
0.23824571016718177,100.0,0.272304426478017,20.834378146296178,80.90486126651373,-166.44140753994154,2
0.10830861879737852,100.0,0.11123314406114049,-11.691659042543906,74.28688375395939,164.87073883904506,2
0.271584988182217,0.0,0.06538366235990135,23.331083976694448,-70.42670918841411,167.41471360751672,1
0.35702322065537806,0.0,0.36514209812705595,3.080543339605936,79.14153858875407,176.4058176710005,1
0.1417702767910648,100.0,0.268616555061326,28.748993146321176,80.37117683131666,-161.07828122953268,1
0.2518676598957992,0.0,0.14632344763579988,24.29491264528636,-70.27234871547527,170.0943113601135,1
0.2528787191833318,0.0,0.44017081663438773,22.859673054377243,-70.90424229843607,169.86226209576873,2
0.23802478026985074,100.0,0.07029781089850365,27.28213792380864,-71.76926025614051,166.5513759636769,1
0.1323386713047499,100.0,0.258112012094913,3.5855330851804426,-0.6224652118225413,1.7002992905912888,1
0.33280068728795986,0.0,0.4983263238055673,-12.35491921527496,70.84640229900376,-14.387013798084526,2
0.23630634508079945,100.0,0.3743335385877953,13.684125523752313,83.3858607500242,-168.3226535783105,2
0.11360200281268021,100.0,0.18022067601888211,25.079028813818624,-69.1616563995211,168.38957530454053,1
0.3608267320534026,0.0,0.23153895101090885,-0.2918201453657399,78.15469909735248,177.07183881876261,2
0.1004368780925895,100.0,0.15561440206684155,22.273945149055063,-69.610219207384,162.51016454276848,1
0.2277682454080205,100.0,0.1953039253972901,16.437090230289698,-69.5055422368401,178.00427712089075,1
0.2618291424060624,0.0,0.014594241454119706,7.5250541931558335,-70.5745368014543,178.6622842573344,1
0.1879603095538689,100.0,0.39779916653713454,22.558002443335777,-69.69719275800384,170.76670434701862,2
0.15988150368422235,100.0,0.17305635910298783,16.47917839491303,-66.52647870906074,177.66382759561375,1
0.28360309343639334,0.0,0.439889357330842,-4.763299204599379,74.61600915525327,164.92542446236862,2
0.1385456561480516,100.0,0.17098772840783055,37.22339240946188,74.6858633841613,-159.83206497005753,1
0.31485829552706124,0.0,0.3621815722912136,26.757265043616286,82.23033732286055,-160.94407260457515,2
0.12495464875291307,100.0,0.19812635339827778,18.619181183822644,-67.75968995676445,173.38637799226933,1
0.10772613408016501,100.0,0.24871569504268734,15.683313227411281,-67.15859877395468,178.61452368915533,1
0.1872367291865527,100.0,0.35728505068542477,26.95166695635089,-70.68904453315001,168.68958694787116,2
0.1265769584658362,100.0,0.4311485904227687,-6.459009135055433,75.26965870131849,170.77698619381079,2
0.16843240260900266,100.0,0.4105852044203501,19.63459350796351,-74.14913886289354,179.65484063507782,2
0.2656252303986532,0.0,0.4265577492887136,32.079815258101995,-73.39969859063787,162.2182659768698,2
0.07030362595790952,100.0,0.3164133980382418,17.28503991414387,-66.17866013167985,168.48474557306778,1
0.24478962704734752,100.0,0.024474390885939227,4.97417833958141,-69.5369383929491,-177.34595942931122,1
0.19789008978806855,100.0,0.0851814073587295,19.77093039186883,-67.36246356026425,170.14440204983666,1
0.28916655758333876,0.0,0.33272908511504173,-1.7212393147419187,-72.49532446391125,-172.78155263056047,2
0.06824159821096495,100.0,0.02269324723222615,21.771755426915863,-52.401518148684445,168.64303678928007,1
0.18520995665197051,100.0,0.17743558420366354,3.000868105271134,74.36659783895114,-173.77806526045455,2
0.1189046136665319,100.0,0.2075966362575756,2.7129829427474914,74.70307381822842,-173.43698456044697,1
0.3619948178902191,0.0,0.20700454275501678,2.318482200582556,80.08938360415135,176.81311011057258,1
0.1865571187909315,100.0,0.46309522026481403,14.417846709924454,-77.94390631939413,172.09221689271976,2
0.3219202658327778,0.0,0.381560104310211,-5.424175387225788,73.18921032658758,169.6378439953697,1
0.3190674543037326,0.0,0.3678142243580844,-7.283426807496443,73.43733316985931,171.8333680289211,1
0.09873882711334384,100.0,0.4489507273649904,1.6554880315827964,0.014352665900547738,0.5393343923254721,1
0.3247899307349512,0.0,0.2516350718717397,-13.775238375985003,74.81859619348764,-14.38133136078038,1
0.356133326266122,0.0,0.42423221335378614,-7.623796507498875,76.71228942912039,178.00032889780036,2
0.177543286208101,100.0,0.3129908301399229,-3.358593716154422,1.1016508977567319,0.5163927223770572,0
0.4900921489644288,0.0,0.48725456110734705,9.82329014666553,82.29918074511829,-168.9415740114552,2
0.11142436305730825,100.0,0.016022147673216965,-12.59700811155984,68.83141554465637,174.3739609008528,1
0.30928000537742556,0.0,0.273904221518597,-6.396604080427549,72.79966215180087,-3.548484103166166,2
